"Player","Start","End","Matches","Innings","Balls","Runs","Wickets","Average","Economy","StrikeRate","BestBowlingInnings","FourWickets","FiveWickets"
"PSP Handscomb ",2017,2019,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Harilal Shah ",1975,1975,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Haroon Rasheed ",1977,1982,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JV Harris ",2003,2003,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RG Hart ",2002,2002,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RT Hart ",1985,1985,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BR Hartland ",1992,1994,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Harunur Rashid ",1988,1988,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hasan Raza ",1996,1999,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BF Hastings ",1973,1975,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FC Hayes ",1973,1975,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hazratullah Zazai ",2018,2019,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RGA Headley ",1973,1973,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IA Healy ",1988,1997,168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SP Heaney ",2006,2006,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SD Heazlett ",2017,2017,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JG Heron ",1983,1983,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SO Hetmyer ",2017,2020,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PD Heyn ",1975,1975,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMJ Hilditch ",1979,1985,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RIC Holder ",1993,1997,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KA Hope ",2017,2017,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SD Hope ",2016,2020,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GJ Hopkins ",2004,2010,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MJ Horne ",1997,2002,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PA Horne ",1987,1987,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JM How ",2005,2011,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LG Howell ",1998,1998,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJ Hughes ",2013,2014,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Humayun Farhat ",2001,2001,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW Humpage ",1981,1981,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"N Hussain ",1989,2003,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RO Hussain ",2006,2010,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KH Butt ",2008,2008,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DP Hyatt ",2011,2011,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ibrahim Zadran ",2019,2019,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ihsanullah ",2017,2018,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ikram Alikhil ",2019,2019,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Imam-ul-Haq ",2017,2019,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Imran Abbas ",2000,2000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Imrul Kayes ",2008,2018,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Imtiaz Abbasi ",1994,1996,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJ Ingram ",2010,2010,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IT Iqbal ",1996,1996,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RD Jacobs ",1996,2004,147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W Jaffer ",2006,2006,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jahangir Alam ",1997,1999,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jahurul Islam ",2010,2013,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WR James ",1992,1996,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PA Jaques ",2006,2007,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jatinder Singh ",2019,2020,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Javed Omar ",1995,2007,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Javed Qadeer ",1995,1995,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jawahir Shah ",1975,1975,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RSA Jayasekera ",1982,1982,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SA Jayasinghe ",1979,1979,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HAPW Jayawardene ",2003,2007,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LR Johnson ",2008,2015,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MR Johnson ",2004,2004,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GO Jones ",2004,2014,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MA Jones ",2018,2019,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RA Jones ",2003,2003,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C Jonker ",2018,2018,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S Jora ",2019,2019,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SC Joseph ",2000,2005,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DI Joyce ",2006,2007,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EC Joyce ",2006,2018,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"R Kaia ",2015,2015,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M Kaif ",2002,2006,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AV Kale ",2003,2003,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RS Kaluwitharana ",1990,2004,189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kamran Akmal ",2002,2017,157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TS Kamunhukamwe ",2018,2020,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RB Kanhai ",1973,1975,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M Karg ",2003,2003,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IA Karim ",2011,2014,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SS Karim ",1997,2000,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KD Karthik ",2004,2019,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F Kasteni ",2007,2007,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SM Katich ",2001,2006,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MF Kent ",1981,1981,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RB Kerr ",1985,1985,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D Keulder ",2003,2003,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RWT Key ",2003,2004,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SP Khakurel ",2018,2020,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Khaled Mashud ",1995,2006,126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Khalid Latif ",2008,2010,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SC Khanna ",1979,1984,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UT Khawaja ",2013,2019,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GK Khoda ",1998,1998,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AR Khurasiya ",1999,2001,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Khurram Manzoor ",2008,2009,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Khurram Nawaz ",2019,2019,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C Kieswetter ",2010,2013,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA King ",2019,2020,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SMH Kirmani ",1976,1986,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NV Knight ",1996,2003,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"APE Knott ",1971,1977,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LJ Koen ",1997,2000,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JP Kotze ",2019,2020,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P Krishnamurthy ",1976,1976,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CK Kruger ",2008,2008,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"N Kruger ",2011,2011,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DSBP Kuruppu ",1983,1990,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BM Laird ",1979,1982,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SB Lama ",2004,2004,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JL Langer ",1994,1997,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TWM Latham ",2012,2020,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WM Lawry ",1971,1971,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WK Lees ",1979,1983,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E Lewis ",2016,2020,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GFJ Liebenberg ",1995,1998,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Liton Das ",2015,2020,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GD Lloyd ",1996,1998,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TA Lloyd ",1984,1984,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DR Lockhart ",2006,2010,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JD Love ",1981,1981,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MB Loye ",2007,2007,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BW Luckhurst ",1975,1975,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MJ Lumb ",2014,2014,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MA Lynch ",1988,1988,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CA Lynn ",2017,2018,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C McAuslan ",2017,2017,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NFI McCallum ",2006,2011,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RB McCosker ",1975,1982,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB McCullum ",2002,2016,260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PD McGlashan ",2009,2009,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JA Maclean ",1979,1979,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H McLeod ",1975,1975,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NJ MacRae ",2006,2006,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EB McSweeney ",1986,1987,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DL Maddy ",1998,2000,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TN Madondo ",1998,2001,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mahbubur Rahman ",1999,1999,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JP Maher ",1998,2003,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mahmood Hamid ",1995,1995,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DJ Malan ",2019,2019,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JN Malan ",2020,2020,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JS Malhotra ",2019,2019,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G Malla ",2018,2020,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GA Manou ",2009,2009,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A Maregwede ",2003,2005,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RW Marsh ",1971,1984,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SE Marsh ",2008,2019,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CA Marshall ",1979,1979,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HJH Marshall ",2003,2007,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JAH Marshall ",2005,2008,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JJ Martin ",1999,2001,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Masood Iqbal ",1984,1984,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SJ Massiah ",2004,2004,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EH Mattis ",1981,1981,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BM Mauricette ",1979,1979,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TMK Mawoyo ",2006,2014,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MP Maynard ",1994,2000,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RD McCann ",2010,2010,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JA McCollum ",2019,2020,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SS McKechnie ",2017,2018,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V Mehra ",1994,1996,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PS Mehta ",1975,1975,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LRD Mendis ",1975,1989,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MC Mendis ",1995,1995,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DA Miller ",2010,2020,132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DA Minors ",2006,2007,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mohammad Aslam ",1996,1996,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mohammad Iqbal ",2007,2008,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mohammad Ishaq ",1994,1996,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mohammad Mithun ",2014,2020,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mohammad Naim ",2020,2020,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mohammad Rizwan ",2015,2019,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mohammad Salim ",2003,2003,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mohammad Salman ",2011,2011,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mohammad Shahzad ",2009,2019,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mohammad Wasim ",1996,2000,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mohibullah Oryakhel ",2013,2013,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Moin-ul-Atiq ",1988,1989,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Moin Khan ",1990,2004,219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NR Mongia ",1994,2000,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Moniruzzaman ",2003,2003,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJ Moor ",2014,2019,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KS More ",1984,1993,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VV Morea ",2014,2018,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DWO Morgan ",2006,2006,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EJG Morgan ",2006,2020,236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JE Morris ",1990,1991,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JK Moss ",1979,1979,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MD Moxon ",1985,1988,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TV Mufambisi ",2006,2007,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Muhammad Usman ",2016,2020,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AA Mulla ",2006,2009,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EMDY Munaweera ",2017,2017,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HG Munsey ",2017,2019,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GB Murgatroyd ",2003,2003,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D Murphy ",2013,2013,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DA Murray ",1973,1981,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DJ Murray ",1994,1994,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DL Murray ",1973,1980,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JR Murray ",1992,1999,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"R Murray ",2018,2018,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mushfiqur Rahim ",2006,2020,218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P Mustard ",2007,2008,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F Mutizwa ",2009,2011,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"R Mutumbami ",2014,2020,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SJ Myburgh ",2011,2018,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G Mylvaganam ",1996,1996,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Naeemuddin Aslam ",2004,2004,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nafees Iqbal ",2003,2005,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SS Naik ",1974,1974,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KK Nair ",2016,2016,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Najeeb Tarakai ",2017,2017,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Naseem Khushi ",2020,2020,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nasim-ul-Ghani ",1973,1973,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nasir Ahmed ",1988,1990,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nasir Hameed ",2004,2004,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nasir Jamshed ",2008,2015,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nasir Javed ",2004,2004,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Naumanullah ",2008,2008,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MN Nawaz ",1998,2002,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nazimuddin ",2008,2012,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Najmul Hossain Shanto ",2018,2020,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CJ Nevin ",2000,2003,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HM Nicholls ",2015,2020,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PA Nixon ",2007,2007,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Noor-ul-Haq ",2010,2010,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Noor Ali Zadran ",2009,2019,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nurul Abedin ",1986,1990,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nurul Hasan ",2016,2016,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AA Obanda ",2007,2014,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NJ O'Brien ",2006,2018,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DO Obuya ",2001,2012,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MP O'Dowd ",2019,2019,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NV Ojha ",2010,2010,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MA Ouma ",2004,2014,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TD Paine ",2009,2018,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SJ Palframan ",1996,1996,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MK Pandey ",2015,2020,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CS Pandit ",1986,1992,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RR Pant ",2018,2020,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MHW Papps ",2004,2005,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JV Paranjpe ",1998,1998,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA Parchment ",2007,2008,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GAHM Parkar ",1982,1984,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NM Parker ",1976,1976,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AC Parore ",1992,2002,179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BP Patel ",1974,1979,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MD Patel ",2019,2020,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ML Patel ",2004,2006,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PA Patel ",2003,2012,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GA Paterson ",1983,1987,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SP Patil ",2014,2015,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BMW Patterson ",1999,1999,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RK Paudel ",2018,2020,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TRO Payne ",1984,1987,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GE Peckover ",1983,1983,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MDKJ Perera ",2013,2020,101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PARP Perera ",2019,2019,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MJ Petrie ",2009,2009,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IL Philip ",1999,1999,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WB Phillips ",1982,1986,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AR Pitcher ",2006,2007,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V Pollard ",1973,1974,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RH Poonawala ",1994,1994,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NS Poonia ",2006,2009,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"N Pooran ",2019,2020,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WTS Porterfield ",2006,2020,139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"N Pothas ",2000,2000,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KOA Powell ",2009,2018,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AD Poynter ",2008,2014,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SW Poynter ",2014,2019,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MSK Prasad ",1998,1999,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MJ Prior ",2004,2011,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CA Pujara ",2013,2014,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AG Puttick ",2005,2005,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AJ Pycroft ",1983,1992,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MR Pydanna ",1980,1983,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Qasim Umar ",1983,1987,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CT Radley ",1978,1978,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rafiqul Alam ",1986,1986,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rafiqul Islam ",2002,2002,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AM Rahane ",2011,2018,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KL Rahul ",2016,2020,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RR Ramdass ",2005,2005,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D Ramdin ",2005,2016,139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DR Ramsammy ",2012,2012,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ramveer Rai ",2004,2004,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D Ranatunga ",1990,1990,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S Ranatunga ",1994,1996,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Raqibul Hasan ",2008,2011,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rashid Latif ",1992,2003,166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V Rathour ",1996,1997,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A Ratra ",2002,2002,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CMW Read ",2000,2006,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B Reddy ",1978,1981,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
